CoastPN,Item,Level,Name,Class,PerUnit,Unit,PartDwg,Rev,ManFSCM
1161-11,11,2,CASE,,1,EA,1161-54,NC,23884
1161-11,12,2,BARRIER,006A,1,EA,1161-52,A,
1161-11,13,2,SPACER,006A,1,EA,1161-53,A,
1161-12,1,1,VOLTAGE MULT (19.99V),,1,EA,1161-12,NC,22558
1161-12,2,2,PC BOARD ASSY,,1,EA,1161-21,NC,22558
1161-12,3,3,PC BOARD REWORK,,1,EA,1161-54,NC,
1161-12,4,4,PC BOARD,076A,1,EA,1161-51,NC,
1161-12,5,3,TRIM POT (Rt),,1,EA,3329H-1-101 (100 OHMS),,32997
1161-12,6,3,RESISTOR (R1),057A,1,EA,RN55D2003F,-,
1161-12,7,3,RESISTOR (Rf),057A,1,EA,RC07G221J,-,
1161-12,8,3,DIODE (D),057A,2,EA,1N914,-,
1161-12,9,3,RESISTOR (R2),057A,1,EA,RN55D1961F,-,
1161-12,10,2,INTERFACE BOARD,076A,1,EA,1161-50,NC,
1161-12,11,2,CASE,,1,EA,1161-54,NC,23884
1161-12,12,2,BARRIER,006A,1,EA,1161-52,A,
1161-12,13,2,SPACER,006A,1,EA,1161-53,NC,
1161-13,1,1,VOLTAGE MULT (199.9V),,1,EA,1161-13,NC,22558
1161-13,2,2,PC BOARD ASSY,,1,EA,1161-21,NC,22558
1161-13,3,3,PC BOARD REWORK,,1,EA,1161-54,NC,
1161-13,4,4,PC BOARD,076A,1,EA,1161-51,NC,
1161-13,5,3,TRIM POT (Rt),,1,EA,3329H-1-101 (100 OHMS),,32997
1161-13,6,3,RESISTOR (R1),057A,1,EA,RN55D2004F,-,
1161-13,7,3,RESISTOR (Rf),057A,1,EA,RC07G221J,-,
1161-13,8,3,DIODE (D),057A,2,EA,1N914,-,
1161-13,9,3,RESISTOR (R2),057A,1,EA,RN55D1961F,-,
1161-13,10,2,INTERFACE BOARD,076A,1,EA,1161-50,NC,
1161-13,11,2,CASE,,1,EA,1161-54,NC,23884
1161-13,12,2,BARRIER,006A,1,EA,1161-52,A,
1161-13,13,2,SPACER,006A,1,EA,1161-53,NC,
1161-2,1,1,CURRENT SHUNT (19.99mA),,1,EA,1161-2,NC,22558
1161-2,2,2,PC BOARD ASSY,,1,EA,1161-21,NC,22558
1161-2,3,3,PC BOARD,076A,1,EA,1161-51,NC,
1161-2,4,3,TRIM POT (Rt),,1,EA,3329H-1-200 (20 OHMS),,32997
1161-2,5,3,RESISTOR (R),057A,1,EA,RN55D90R9F,-,
1161-2,6,3,RESISTOR (Rf),057A,1,EA,RC07G221J,-,
1161-2,7,3,DIODE (D),057A,2,EA,1N914,-,
1161-2,8,3,RESISTOR (Rs),057A,4,EA,"SPH 47 OHM, 5% TOL",,
1161-2,9,2,INTERFACE BOARD,076A,1,EA,1161-50,NC,
1161-2,10,2,CASE,,1,EA,1161-54,NC,23884
1161-2,11,2,BARRIER,006A,1,EA,1161-52,A,
1161-3,1,1,CURRENT SHUNT (1.999A),,1,EA,1161-3,NC,22558
1161-3,2,2,PC BOARD ASSY,,1,EA,1161-21,NC,22558
1161-3,3,3,PC BOARD,076A,1,EA,1161-51,NC,
1161-3,4,3,TRIM POT (Rt),,1,EA,3329H-1-200 (20 OHMS),,32997
1161-3,5,3,RESISTOR (R),057A,1,EA,RN55D90R9F,-,
1161-3,6,3,RESISTOR (Rf),057A,1,EA,RC07G221J,-,
1161-3,7,3,DIODE (D),057A,2,EA,1N914,-,
1161-3,8,3,RESISTOR (Rs),057A,10,EA,"SPH 11 OHM, 5% TOL",,
1161-3,9,2,INTERFACE BOARD,076A,1,EA,1161-50,NC,
1161-3,10,2,CASE,,1,EA,1161-54,NC,23884
1161-3,11,2,BARRIER,006A,1,EA,1161-52,A,
1161-4,1,1,CURRENT SHUNT (1.999A),,1,EA,1161-4,NC,22558
1161-4,2,2,PC BOARD ASSY,,1,EA,1161-21,NC,22558
1161-4,3,3,PC BOARD,076A,1,EA,1161-51,NC,
1161-4,4,3,TRIM POT (Rt),,1,EA,3329H-1-200 (20 OHMS),,32997
1161-4,5,3,RESISTOR (R),057A,1,EA,RN55D90R9F,-,
1161-4,6,3,RESISTOR (Rf),057A,1,EA,RC07G221J,-,
1161-4,7,3,DIODE (D),057A,2,EA,1N914,-,
1161-4,8,3,RESISTOR (Rs),057A,10,EA,"SPH 1.1 OHM, 5% TOL",,
1161-4,9,2,INTERFACE BOARD,076A,1,EA,1161-50,NC,
1161-4,10,2,CASE,,1,EA,1161-54,NC,23884
1161-4,11,2,BARRIER,006A,1,EA,1161-52,A,
1161-5,1,1,CURRENT SHUNT (19.99A),,1,EA,1161-5,NC,22558
1161-5,2,2,PC BOARD ASSY,,1,EA,1161-21,NC,22558
1161-5,3,3,PC BOARD,076A,1,EA,1161-51,NC,
1161-5,4,3,TRIM POT (Rt),,1,EA,3329H-1-200 (20 OHMS),,32997
1161-5,5,3,RESISTOR (R),057A,1,EA,RN55D90R9F,-,
1161-5,6,3,RESISTOR (Rf),057A,1,EA,RC07G221J,-,
1161-5,7,3,DIODE (D),057A,2,EA,1N914,-,
1161-5,8,3,RESISTOR (Rs),057A,10,EA,"SPH 0.11 OHM, 5% TOL",,
1161-5,9,2,INTERFACE BOARD,076A,1,EA,1161-50,NC,
1161-5,10,2,CASE,,1,EA,1161-54,NC,23884
1161-5,11,2,BARRIER,006A,1,EA,1161-52,A,
1161-6,1,1,CURRENT SHUNT (50A),,1,EA,1161-6,NC,22558
1161-6,2,2,PC BOARD ASSY,,1,EA,1161-21,NC,22558
1161-6,3,3,PC BOARD,076A,1,EA,1161-51,NC,
1161-6,4,3,TRIM POT (Rt),,1,EA,3329H-1-200 (20 OHMS),,32997
1161-6,5,3,RESISTOR (R),057A,1,EA,RN55D90R9F,-,
1161-6,6,3,RESISTOR (Rf),057A,1,EA,RC07G221J,-,
1161-6,7,3,DIODE (D),057A,2,EA,1N914,-,
1161-6,9,2,INTERFACE BOARD,076A,1,EA,1161-50,NC,
1161-6,10,2,CASE,,1,EA,1161-54,NC,23884
1161-6,11,2,BARRIER,006A,1,EA,1161-52,A,
1182,1,1,"OVEN, MODIFIED",001A,1,EA,1182,NC,22558
1182,3,2,OVEN,,1,EA,LO-201-C,-,G0012
1182,4,2,"MOTOR, FAN (GEM EM248)",,1,EA,S58-102,-,J0015
1182,5,2,"BLADE, FAN",,1,EA,S58-180,-,J0015
1182,6,2,SENSOR,,1,EA,1155,A,22558
1182,7,2,"RELAY, SOLID STATE",,1,EA,SSR-240D25,-,P0012
1182,8,2,"LAMP, INDICATOR",,1,EA,1050QC1,-,I0028
1182,9,2,"PLATE, MOTOR MOUNTING",005A,1,EA,1182-50,NC,
1182,10,2,"CHANNEL, DRESS",005A,1,EA,1182-52,NC,
1182,11,2,"TUBE, HOLDING",006A,1,EA,1182-51,NC,
1182,12,2,RECEPTICLE,,1,EA,P-306-DB,-,C0018
1182,13,2,"NUT, PUSH",,2,EA,94807A031,-,39428
1182,14,2,"NUT, PUSH",,2,EA,90528A073,-,39428
1182,15,2,"HOLDER, FUSE",,1,EA,342014,-,L0011
1182,16,2,FUSE,,1,EA,"3AG, 10A",-,L0011
1182,17,2,PANEL REWORK,,1,EA,1182-53,NC,22558
1182,18,2,BAFFLE REWORK,,1,EA,1182-54,NC,22558
1182,19,2,GROMMET,,1,EA,2172,-,S0004
1182,20,2,SCREW,,1,EA,"#8, OVL PHIL, SHEET METAL, 3/4",-,
1182,21,2,INSERT,,1,EA,8345,-,S0004
1182,22,2,SCREW,,2,EA,"6-32 UNC2A, FLT HD, STEEL, CAD, 3/8",-,
1182,23,2,SCREW,,4,EA,"#10, PN PHIL, 1/2, SHEET METAL",-,
1182,24,0,,,1,EA,,,
1182,25,2,SCREW,,2,EA,"6-32 UNC2A, PAN, STEEL, CAD, 1"",-""",,
1182,26,2,SCREW,,2,EA,"8-32 UNC2A, PAN, STEEL, CAD, 3/8",-,
1182,27,2,NUT,,2,EA,"8-32 UNC2B, STEEL, CAD",-,
1182,28,2,"WASHER, LOCK",,2,EA,"#8, SPLIT, STEEL, CAD",,
1183,1,1,"DISCONT DETECTOR, 3 uA",,1,EA,1183,A,22558
1183,2,2,HOUSING,,1,EA,K-CM6-300 (89F4007),-,P0008
1183,3,2,PC BOARD ASSY,,1,EA,1183-21,NC,22558
1183,4,3,PC BOARD,,1,EA,1183-50,NC,22558
1183,5,4,BYPASS CAPACITOR,,5,EA,CK05BX104K,-,
1183,6,4,"RESISTOR, R1 - R24",,24,EA,RC07GF275 (10F305),-,
1183,7,4,"RES. NETWRK., RN1-RN4",,4,EA,760-3-R18K-ND,-,D0031
1183,8,4,"RES. NETWRK., RN5-RN8",,4,EA,760-3-R270-ND,-,D0031
1183,9,4,"RES. NETWRK., RS1-RS4",,4,EA,770-81-R270-ND,-,D0031
1183,10,4,"RES. NETWRK., RS5-RS8",,4,EA,770-81-R1K-ND,-,D0031
1183,11,4,"CAPACITOR, C1 - C24",,24,2A,P4791-ND,-,D0031
1183,12,4,"HEX INVERTER, U1 - U4",,4,EA,MM74C04N-ND,-,D0031
1183,13,4,"HEX INV, (O-C) U5 - U8",,4,EA,DMLS7405N-ND,-,D0031
1183,14,4,"SCR, Q1 - Q24",,24,EA,TCR22-2-ND,-,D0031
1183,15,2,PC BOARD ASSY,,1,EA,1183-22,NC,22558
1183,16,3,PC BOARD,,1,EA,1183-51,NC,
1183,17,4,"LED, 1 - 24",,24,EA,P391-ND,-,D0031
1183,18,3,CONNECTORS,,5,EA,S2012-26-ND,-,D0031
1183,19,3,CABLES,,3,EA,A3AAT-2606G-ND,-,D0031
1183,20,2,HEADER,,1,EA,CHW26G-ND,-,D0031
1183,21,2,LED BEZEL,,24,EA,LU4002-ND,-,D0031
1183,22,2,POWER SUPPLY,,1,EA,WM075 (87F2899),-,
1183,23,2,"SWITCH, POWER",,1,EA,LFN123-JBT,-,A0014
1183,24,2,"CONNECTOR, 5 PIN DIN",,1,EA,CP-1250-ND,-,D0031
1183,25,2,FRONT PANEL,,1,EA,1183-52,A,A0002
1183,26,2,REAR PANEL,,1,EA,1183-53,NC,A0002
1183,27,2,HEX NUT,,2,EA,MS35649-242,-,S0002
1183,28,2,"LOCK WASHER, SPLIT",,4,EA,MS35338-40,-,S0002
1183,29,2,MACHINE SCREW,,2,EA,MS35206-214,-,S0002
1183,30,2,MACHINE SCREW,,2,EA,MS35206-215,-,S0002
1186,1,1,PRECISION OHM METER,,1,EA,1186,,22558
1186,2,2,HOUSING REWORK,,1,EA,1186-50,NC,A0002
1186,3,3,HOUSING,,1,EA,K-CM6-300 (89F4007),-,P0008
1186,5,2,"OP AMP/ADJ REF, U1",,1,EA,LM611CN,-,N0006
1186,6,3,IC SOCKET,,1,EA,ED4308-ND,-,D0031
1186,7,2,"MOSFET, Q1",,1,EA,IRFZ40,,
1186,8,3,HEATSINK,,1,EA,HS119-ND,-,D0031
1186,9,2,"DIODE, D1, D2",,2,EA,1N914,,
1186,10,2,"CAPACITOR, C1",,1,EA,"P2013-ND, 10F, 6.3V",,D0031
1186,11,2,"RESISTOR, R1",,1,EA,"BC100KYCT-ND, 100K 1%",,D0031
1186,12,2,"RESISTOR, R2 & R3",,2,EA,"BC33.2KYCT-ND, 33.2K    1%",,D0031
1186,13,2,"RESISTOR, R4",,1,EA,BC511KYCT-ND,,D0031
1186,14,2,"RESISTOR, R5",,1,EA,BC9.09KYCT-ND,,D0031
1186,15,2,"RESISTOR, R6 & R7",,2,EA,"BC1.00KYCT-ND, 1.00K    1%",,D0031
1186,16,2,"POT, R8",,1,EA,CT94Y203-ND,,D0031
1186,17,2,"RESISTOR, R9",,1,EA,SPH 11   5%,-,
1186,18,2,"RESISTOR, R10",,1,EA,SPH 1.1   5%,-,
1186,19,2,"RESISTOR, R11",,1,EA,SPH 0.11   5%,,
1186,20,2,"RESISTOR, R12",,1,EA,RCR07G221J,-,
1186,21,2,"SWITCH, SW1, DP3T",,1,EA,61F1254 (MTA-406PA),-,N0002
1186,22,2,"SWITCH, SW2, PB, MON.",,1,EA,61F755 (MPA-206R),-,N0002
1186,23,3,SWITCH CAP,,1,EA,61F769 (C235 GREEN),-,N0002
1186,24,2,DIGITAL PANEL METER,,1,EA,BL100101,-,M0009
1186,25,3,SIP STRIP,,1,EA,ED7413-ND,-,D0031
1186,26,2,JACK (RED),,2,EA,206-102,-,S0004
1186,27,2,JACK (BLK),,2,EA,206-103,-,S0004
1195,1,1,TOP DRAWING,,1,EA,2220,J,22558
1195,2,2,CORE/COIL SET,,1,EA,2220-10,C,22558
1195,3,3,CORE,,4,EA,55048-W4-09,-,8057
1195,4,3,LEAD SET :,,1,SET,2220-35,NC,22558
1195,5,2,BOTTOM INSULATOR,006A,1,EA,2220-50,C,
1195,6,2,CASE BODY,005A,1,EA,2220-51,F,
1195,7,1,,,1,EA,,,
1195,8,2,BOTTOM LID,005A,1,EA,2220-52,G,
1195,9,2,TOP LID,005A,1,EA,2220-53,H,
1195,10,2,CAPACITOR (C1),,1,EA,500S41N1251GA,-,96733
1195,11,2,CAPACITOR (C3),,1,EA,500S41N2901GA,,96733
1195,12,2,"CAPACITOR (C2,C4)",,2,EA,2368,A,24152
1195,13,2,RESISTOR,036A,1,EA,RN55DXXXXF (SELECTED AT TEST),-,22558
1195,14,2,LEAD,004B,4,EA,LW(.635)D-21-A1 PER MIL-STD-1276D,-,
1200-0,1,1,"TOP ASSY, BOBBIN WINDER",,1,EA,1200-0,NC,22558
1200-0,2,1,"FINAL TEST, BOBBIN WINDER",,1,EA,1200-0,NC,22558
1200-0,3,1,"FINAL ASSY, BOBBIN WINDER",,1,EA,1200-0-99,NC,22558
1200-0,4,2,MOUNTING BOX,005A,1,EA,1200-51,S,S0017
1200-0,5,2,BASE PLATE,012H,1,EA,1200-50,B,22558
1200-0,7,3,BASE PLATE RWK,005A,1,EA,1200-59-99,N/C,A0047
1200-0,8,4,ALUM ALLOY (6061-T651),060A,1,EA,"3/8 STOCK 10+-.10X7+-.10""",N/C,B0028
1200-0,9,2,POWER JACK (J1),029A,1,EA,7595,NC,H0008
1200-0,10,2,POWER SWITCH (S1),036A,1,EA,3120-F321-P7T1-R14B3  1.8 AMP,NC,E0015
1200-0,11,2,REVERSE SWITCH (S3),036A,1,EA,82611,NC,C0085
1200-0,12,3,LOCKING RING (REV SW),,1,EA,26-761,N/C,E0031
1200-0,13,3,WASHER (REV SW),,1,EA,16-886,N/C,E0031
1200-0,14,2,SOLDER LUG (MOTOR),018A,1,EA,1414-10,N/C,S0004
1200-0,15,2,SOLDER LUG (CHASIS GND),018A,1,EA,1414-6,N/C,S0004
1200-0,16,2,BUMPER,063B,4,EA,2135,NC,S0004
1200-0,17,2,GROMMET,063A,1,EA,2175,NC,S0004
1200-0,18,2,GROMMET,063A,1,EA,2174,NC,S0004
1200-0,19,2,RECPT RHEOSTAT (J2),029A,1,EA,206043-1,NC,89110
1200-0,20,2,PIN,029A,9,EA,66360-0,NC,89110
1200-0,21,2,POWER CORD ASSY,,1,EA,1200-24,NC,22558
1200-0,22,2,BELT GUARD,006A,1,EA,1200-63,B,22558
1200-0,23,3,"MATERIAL, BELTGUARD",062A,1,EA,0.90 BLK STYRENE,N/C,H0022
1200-0,24,2,"PLATE, BACKING",012H,1,EA,1200-67,NC,22558
1200-0,25,3,"PLATE, FAB",005A,1,EA,1200-67-99,N/C,A0047
1200-0,26,2,"BRACKET, BELT GUARD",005A,1,EA,1200-68,G,22558
1200-0,27,2,"SPACER, BELT GUARD",005A,2,EA,1200-56-1,NC,22558
1200-0,28,3,"SPACER, REWORK",,1,EA,1200-56-1-99,N/C,A0047
1200-0,29,4,"MATERIAL, SPACER",,1,EA,ALUMINUN ROD 0.500 O.D.,N/C,B0028
1200-0,30,2,"PULLEY, MOTOR",060A,1,EA,1200-86-4,C,22558
1200-0,31,3,PULLEY REWORK,,1,EA,1200-86-4-99,C,A0047
1200-0,32,3,PULLEY ALUMINUN,030A,1,EA,38LT-187A-6F,,
1200-0,33,2,BELT,030A,1,EA,214-3/16 DP,NC,
1200-0,34,2,BRACKET ASSY,,1,EA,1200-13,NC,22558
1200-0,35,2,MOTOR,035A,1,EA,1200-95,,B0008
1200-0,36,2,MECHANICAL COUNTER,,1,EA,"1200-89-1, -2(Z)",,22558
1200-0,45,2,HARDWARE KIT,,1,EA,1200-47,N/C,22558
1200-0,46,2,HANDWHEEL ASSY,,1,EA,1200-30,NC,22558
1200-0,48,2,FOOT RHEOSTAT ASSY,,1,EA,1200-27,NC,22558
1200-0,50,2,OPTION (T),,1,EA,1226,A,22558
1200-0,51,3,CABLE ASSY (T),,1,EA,1200-25-1,,22558
1200-0,52,3,ADAPTER CHUCK,,1,EA,1215-1 (ACCESORY),,22558
1200-0,53,3,RELAY CONTROL,,1,EA,1238 (ACCESORY),NC,22558
1200-0,54,3,HAND COTROLLER,,1,EA,1231 (ACCESORY),,22558
1200-0,55,3,FOOT SWITCH,,1,EA,1232 (ACCESORY),,22558
1200-0,56,3,,,1,EA,,,
1200-0,57,3,"TRANSFORME, STEPDOWN",,1,EA,1235 (ACCESORY),,22558
1200-0,58,2,HOOKUP WIRE,,1,AR,"MIL-W-16878 TYPE B"" WHT # 20""",,54064
1200-0,59,3,"SOLDER, SN 63",,1,AR,QQ-S-571-RMA,,K0014
1200-0,60,0,ADESIVE/SEALANT,,1,AR,3145 RTV,,D0014
1200-0,61,2,RETAINING COMPOUND,051A,1,EA,"LOCTITE, GD AV",,L0015
1200-0,62,2,HARDWARE KIT,,1,EA,1200-47,NC,22558
1200-0,63,2,SHIPPING CONTAINER,,1,EA,1200-97,,M0050
1200-0,64,1,,,1,EA,,,
1200-1,1,1,"TOP ASSY, BOBBIN WINDER",,1,EA,1200-1,NC,22558
1200-1,2,2,MOUNTING BOX,005A,1,EA,1200-51,P,S0017
1200-1,3,2,BASEPLATE,012H,1,EA,1200-50,B,B0022
1200-1,4,2,POWER JACK (J1),029A,1,EA,7595,NC,H0008
1200-1,5,2,POWER SWITCH (S1),036A,1,EA,3120-F321-P7T1-R14B3  1.8 AMP,NC,E0015
1200-1,6,2,REVERSE SWITCH (S3),036A,1,EA,7803K13,NC,C0085
1200-1,7,2,LOCKING RING (REV SW),,1,EA,29-761,NC,E0031
1200-1,8,3,WASHER (REV SW),,1,EA,16-886,NC,E0031
1200-1,10,3,LOCKING RING (SPD SW),,1,EA,12C1087,,M0059
1200-1,11,3,SOLDER LUG ( SPD SW GND),,1,EA,933-375,,79963
1200-1,12,2,SOLDER LUG (MOTOR),,1,EA,1414-10,,S0004
1200-1,13,2,SOLDER LUG (CHASIS GND),,1,EA,1414-6,,S0004
1200-1,14,2,BUMPER,063B,4,EA,2135,NC,S0004
1200-1,15,2,GROMMET,063A,1,EA,2175,NC,S0004
1200-1,16,2,GROMMET,063A,1,EA,2174,NC,S0004
1200-1,17,2,RECPT RHEOSTAT,029A,1,EA,206043-1,NC,89110
1200-1,18,2,PIN,029A,9,EA,66360-0,NC,89110
1200-1,19,2,POWER CORD ASSY,,1,EA,1200-24,NC,22558
1200-1,20,2,BELT GUARD,006A,1,EA,1200-63,B,22558
1200-1,21,2,"PLATE, BACKING",012H,1,EA,1200-67,NC,S0032
1200-1,22,2,KNOB,063A,1,EA,90-4-2,NC,R0017
1200-1,23,2,"BRACKET, BELT GUARD",005A,1,EA,1200-68,G,S0017
1200-1,24,2,"SPACER, BELT GUARD",005A,2,EA,1200-56-1,NC,S0032
1200-1,25,2,"PULLEY, FINAL",060A,1,EA,1200-86-3,A,S0032
1200-1,26,2,BELT,030A,1,EA,214-3/16DP,NC,
1200-1,27,2,BRACKET ASSY,,1,EA,1200-13,NC,22558
1200-1,28,2,"MOTOR, MODIFIED",035A,1,EA,1200-94,A,R0004
1200-1,29,2,MECHANICAL COUNTER,,1,EA,"1200-89-1,-2",NC,22558
1200-1,30,2,HANDWHEEL ASSY,,1,EA,1200-30,NC,22558
1200-1,32,2,FOOT RHEOSTAT ASSY,,1,EA,1200-27,NC,22558
1200-1,33,2,HARDWARE KIT,,1,EA,1200-47,,22558
1200-1,34,2,,,1,EA,,,
1200-1,37,2,SHIPPIN COINTAINER,064A,1,EA,1200-97,,M0050
1200-10,1,1,POWER JACK (J1),,1,EA,7595 (HUBBEL),-,
1200-10,2,1,POWER SWITCH (S1),,1,EA,3120-F321-P7T1-R14FB3  (ETA),-,
1200-10,3,1,REVERSE SWITCH (S3),,1,EA,82611 (ARROW HART),-,
1200-10,4,1,FOOT,,4,EA,2135,-,S0004
1200-10,5,1,GROMMET,,1,EA,2175,-,S0004
1200-10,6,1,GROMMET,,1,EA,2170,-,S0004
1200-10,7,1,BRACKET ASSY,,1,EA,1200-68,-,T0005
1200-10,8,1,RECPT RHEOSTAT,,1,EA,206430-1 (AMP),-,
1200-10,9,1,PIN,,4,EA,66101-2 (AMP),-,
1200-10,10,1,POWER CORD ASSY,,1,EA,1200-24,NC,
1200-10,11,1,BELT GUARD,,1,EA,1200-63 ????,,
1200-113,1,1,TOP BRACKET ASSY(-1),,1,EA,1200-13,NC,22558
1200-113,2,1,"FINAL ASSY, BRACKET(-1)",,1,EA,1200-13,NC,22558
1200-113,3,2,BRACKET,005A,1,EA,1200-55,G,S0017
1200-113,4,2,TERMINAL STRIP,016J,1,EA,10315,NC,B0005
1200-113,5,2,DIODE BRDG,014A,1,EA,S6240-4,NC,
1200-113,6,2,DIODE BRDG(ALTERNATE),014A,1,EA,PK100F,NC,E0016
1200-113,7,2,DIODE BRDG(ALTERNATE),014A,1,EA,PA60,NC,
1200-113,8,2,TRANSFORMER,019A,1,EA,7452,A,22558
1200-113,9,2,"SWITCH, SPEED",036A,1,EA,19001-UL-03,NC,G0006
1200-113,10,2,RELAY,043A,1,EA,KRPA-11AY-120,NC,P0012
1200-113,11,2,"RESISTOR, 5W",037A,2,EA,"CW-5, 16 OHM 5%",NC,91637
1200-113,12,2,SOCKET,029A,1,EA,PL08,NC,O0008
1200-113,13,2,VARISTOR,014A,1,EA,V130LA10A,NC,G0004
1200-113,14,2,SCREW,017A,4,EA,MS35206-217,NC,86928
1200-113,15,2,SCREW,017A,4,EA,MS35206-227,NC,86928
1200-113,16,2,"NUT, #6",018A,4,EA,MS35649-262,NC,86928
1200-113,17,2,"LOCK WASHER, #6",018A,4,EA,MS35338-41,NC,86928
1200-113,18,2,"FLAT WASHER, #6",018A,4,EA,NAS620-6,NC,86928
1200-113,19,2,GROMET,029A,2,EA,2146,NC,S0004
1200-113,20,2,"PWB ASSY, MOTOR CTRL",,1,EA,1234-22,NC,22558
1200-113,21,2,SCREW,017A,4,EA,MS35206-218,NC,86928
1200-113,22,2,SCREW,017A,1,EA,MS35206-213,NC,86928
1200-113,23,2,"SPACER, THREADED",017A,4,EA,9146,NC,S0004
1200-113,24,2,"WASHER, LOCK #4",018A,9,EA,MS35338-40,NC,86928
1200-113,25,2,"NUT, #4",018A,9,EA,MS35649-242,NC,86928
1200-113,26,2,"WASHER, FLAT",018A,9,EA,NAS620-4,NC,86928
1200-113,27,2,"SOLDER, SN63",031G,1,AR,QQ-S-571 TYPE RMA,NC,K0014
1200-113,28,2,THERMAL GREASE,051A,1,AR,DC340,NC,D0014
1200-113,29,2,"HOOKUP WIRE, WHT",003Z,1,AR,ULCSA-1430-9,NC,J0005
1200-113,30,2,"SLEEVING, TEFLON NAT",058A,1,AR,#20 TFE TW NAT,NC,
1200-12,1,1,BRACKET ASSY(-0),,1,EA,1200-12,NC,22558
1200-12,2,2,BRACKET,005A,1,EA,1200-55,J,S0017
1200-12,3,2,TERMINAL STRIP (TB101),016J,1,EA,10315,NC,B0005
1200-12,4,2,SOCKET (P1),,1,EA,PL08,-,O0008
1200-12,5,2,DIODE BRDG,014A,1,EA,S6240-4,NC,
1200-12,6,2,RELAY MODULE,019A,1,EA,RE240AD016,A,22558
1200-12,7,2,MODULE,036A,1,EA,1200-30-0,NC,22558
1200-12,8,2,RELAY,043A,1,EA,KRPA-11AY-120,NC,P0012
1200-12,9,2,RESISTOR (R101),037A,2,EA,"CW-5, 16 OHM 5%",NC,91637
1200-12,10,2,GROMMET,,1,EA,,,
1200-12,11,2,"SPACER, 4-40",017A,4,EA,9146,-,S0004
1200-12,12,2,"CAP SCREW, 4-40 x 0.50",017A,4,EA,MS16995-11,CUR,86928
1200-12,13,2,"SCREW, 4-40x.31 FLAT HD",017A,1,EA,MS24693-3,CUR,86928
1200-12,14,2,"SCREW, 4-40x.63 PAN HD",017A,4,EA,MS35206-218,CUR,86928
1200-12,15,2,"SCREW, 6-32x.31 PAN HD",017A,2,EA,MS35206-227,CUR,86928
1200-12,16,2,"SCREW, 6-32x.50 PAN HD",017A,1,EA,MS35206-230,CUR,86928
1200-12,17,2,"LOCK WASHER, #4",017A,9,EA,MS35338-40,CUR,86928
1200-12,18,2,"LOCK WASHER, #6",017A,5,EA,MS35338-41,CUR,86928
1200-12,19,2,"FLAT WASHER, #4",017A,9,EA,NAS620-4,CUR,86928
1200-12,20,2,"FLAT WASHER, #6",017A,5,EA,NAS620-6,CUR,86928
1200-12,21,2,"HEX NUT, 4-40",017A,9,EA,MS35649-242,CUR,86928
1200-12,22,2,"HEX NUT, 6-32",017A,5,EA,MS35649-262,CUR,86928
1200-13,1,0,BRACKET ASSY (-0),,1,EA,1200-13,NC,22558
1200-13,2,2,BRACKET,005A,1,EA,1200-55,L,S0017
1200-13,3,2,TERMINAL STRIP (TB101),016J,1,EA,10315,NC,B0005
1200-13,4,3,"RELAY, SOCKET",,1,EA,PL11,N/C,O0008
1200-13,5,3,RELAY (11 PIN),,1,EA,KRPA-14-120,N/C,P0012
1200-13,6,2,RESISTOR (R101),037A,1,EA,"243E2R05, 2Ohm 5W 5%",NC,91637
1200-13,7,2,PWB ASSY (A1),,1,EA,1234-22,NC,22558
1200-13,8,3,GROMET,029A,2,EA,2170,-,S0004
1200-13,9,2,SOLDER LUG (GND),018A,1,EA,1416-6,N/C,S0004
1200-13,10,2,"SPACER, 4-40",017A,4,EA,9146,-,S0004
1200-13,11,2,"SCREW, 4-40 X .25 PAN HD",,1,EA,MS35206-213,N/C,S0002
1200-13,12,2,SCREW 4-40 X .610 PAN HD,,4,EA,MS35206-218,N/C,S0002
1200-13,13,2,"SCREW, 6-32x.31 PAN HD",017A,2,EA,MS35206-227,N/C,S0002
1200-13,14,2,"SCREW, 6-32x.50 PAN HD",017A,1,EA,MS35206-230,N/C,S0002
1200-13,15,2,"LOCK WASHER, #4",017A,9,EA,MS35338-40,N/C,S0002
1200-13,16,2,"LOCK WASHER, #6",017A,3,EA,MS35338-41,N/C,S0002
1200-13,17,2,"FLAT WASHER, #4",017A,9,EA,NAS620-4,N/C,S0002
1200-13,18,2,"FLAT WASHER, #6",017A,5,EA,NAS620-6,N/C,S0002
1200-13,19,2,"HEX NUT, 4-40",017A,9,EA,NAS-671-4,N/C,S0002
1200-13,20,2,"HEX NUT, 6-32",017A,4,EA,MS35649-262,N/C,S0002
1200-13,21,2,SOCKET HEAD CAP SCREW,,4,EA,91251A110,N/C,39428
1200-13,22,3,"SOLDER, SN63",,1,AR,QQ-S-571 TYPE RMA,N/C,K0014
1200-13,23,3,THERMAL GREASE,051A,1,AR,DC340,N/C,D0014
1200-13,24,3,"HOOKUP WIRE , WHT.",003Z,1,AR,"MILL-W-16878 TYPE B"" WHT # 20""",N/C,54064
1200-130,2,1,"TOP ASSY, HANDWHEEL(-1)",,1,EA,1200-30,NC,
1200-130,3,1,"FINAL TEST, HANDWHEEL",,1,EA,1200-30,NC,E0036
1200-130,4,2,"FINAL ASSY, HANDWHEEL",,1,EA,1200-30-99,NC,22558
1200-130,5,3,HANDWHEEL,006A,1,EA,1200-60-1,A,A0002
